id,orginal_title_2,year_2,meterScore,meterClass
27098,Lust och fägring stor,1995,-2,-2
25087,Bloodsport II,1996,-2,-2
5801,পথের পাঁচালী,1955,-1,-1
896,অপুর সংসার,1959,-1,-1
3065,Mystery Science Theater 3000: The Movie,1996,80,certified_fresh
318177,Tarantella,1996,-1,-1
2300,Space Jam,1996,43,rotten
8069,Barbarella,1968,72,fresh
288173,Hostile Intentions,1995,-1,-1
187851,They Bite,1996,-1,-1
27768,Some Folks Call It a Sling Blade,1994,-2,-2
221917,The Run of the Country,1995,50,rotten
8072,"Alphaville, une étrange aventure de Lemmy Caution",1965,-1,-1
35797,Coup de torchon,1981,83,fresh
88030,Tigrero: A Film That Was Never Made,1994,-2,-2
185191,L'oeil de Vichy,1993,-2,-2
83857,Windows,1980,-1,-1
33245,It's My Party,1996,47,rotten
124460,Country Life,1994,-1,-1
27281,Operation Dumbo Drop,1995,31,rotten
105045,Das Versprechen,1995,71,fresh
40001,Mrs. Winterbourne,1996,10,rotten
29621,Solo,1996,-1,-1
117730,Etz Hadomim Tafus,1994,-2,-2
20762,The Substitute,1996,-1,-1
37144,True Crime,1996,-1,-1
12656,Feeling Minnesota,1996,14,rotten
38867,Delta of Venus,1995,0,rotten
277270,To Cross the Rubicon,1991,-2,-2
25969,Angus,1995,67,fresh
44103,Daens,1992,-1,-1
753,Faces,1968,-1,-1
43634,Boys,1996,-1,-1
9103,The Quest,1996,14,rotten
90214,Cosi,1996,-1,-1
29649,Sunset Park,1996,13,rotten
10990,Mulholland Falls,1996,31,rotten
8866,The Truth About Cats & Dogs,1996,85,certified_fresh
12233,Oliver & Company,1988,50,rotten
23449,Celtic Pride,1996,9,rotten
36355,Flipper,1996,32,rotten
37667,Captives,1994,-1,-1
90148,Of Love and Shadows,1994,-1,-1
922,Dead Man,1995,71,fresh
11876,Le Hussard sur le toit,1995,-1,-1
52633,Switchblade Sisters,1975,48,rotten
62364,Boca a boca,1995,33,rotten
11687,Les visiteurs,1993,31,rotten
9304,Multiplicity,1996,43,rotten
73183,"The Haunted World of Edward D. Wood, Jr.",1996,-2,-2
131232,Due Amici,2002,-1,-1
9100,The Craft,1996,56,rotten
20759,The Great White Hype,1996,45,rotten
46063,Last Dance,1996,32,rotten
365371,War Stories Our Mother Never Told Us,1900,-1,-1
32513,Cold Comfort Farm,1995,-1,-1
40651,"Institute Benjamenta, or This Dream People Call Human Life",1995,-1,-1
36915,Heaven's Prisoners,1996,16,rotten
40507,Original Gangstas,1996,53,rotten
9802,The Rock,1996,-1,-1
25697,Getting Away with Murder,1996,0,rotten
21588,Dellamorte Dellamore,1994,-1,-1
664,Twister,1996,58,rotten
11867,Barb Wire,1996,27,rotten
47119,Le garçu,1995,-1,-1
314352,Honigmond,1996,-1,-1
9323,GHOST IN THE SHELL,1995,-1,-1
10280,Thinner,1996,15,rotten
10535,Spy Hard,1996,8,rotten
124613,Brothers in Trouble,1995,-2,-2
532,A Close Shave,1995,100,fresh
26744,Force of Evil,1948,100,fresh
16299,The Stupids,1996,20,rotten
10547,The Arrival,1996,65,fresh
245268,The Man from Down Under,1943,-2,-2
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,98,certified_fresh
55613,Careful,1992,-1,-1
215107,Vermont Is for Lovers,1900,-1,-1
41007,A Month by the Lake,1995,71,fresh
35645,Gold Diggers: The Secret of Bear Mountain,1995,50,rotten
110465,Kim,1950,-1,-1
255546,Carmen Miranda: Bananas Is My Business,1995,80,fresh
40751,東邪西毒,1994,-1,-1
275096,Khomreh,1994,-1,-1
85778,Maya Lin: A Strong Clear Vision,1995,86,fresh
11101,Stalingrad,1993,-1,-1
9826,The Phantom,1996,-1,-1
9879,Striptease,1996,11,rotten
63564,The Last of the High Kings,1996,-1,-1
22621,Heavy,1995,29,rotten
7095,Jack,1996,-1,-1
26890,I Shot Andy Warhol,1996,75,fresh
46732,The Grass Harp,1995,-1,-1
124633,Tuđa Amerika,1995,-1,-1
202425,La vie est belle,1987,-2,-2
196940,Quartier Mozart,1992,-2,-2
77771,Touki-Bouki,1973,78,fresh
181083,Wend Kuuni,1982,-1,-1
41225,Histoires extraordinaires,1968,-1,-1
188589,Babyfever,1994,36,rotten
87190,Pharaoh's  Army,1995,-2,-2
627,Trainspotting,1996,91,certified_fresh
32872,Til There Was You,1997,5,rotten
602,Independence Day,1996,67,fresh
14553,Stealing Beauty,1996,51,rotten
9566,The Fan,1996,37,rotten
10545,The Hunchback of Notre Dame,1996,71,fresh
9894,The Cable Guy,1996,54,rotten
11543,Kingpin,1996,50,rotten
9268,Eraser,1996,38,rotten
9327,The Nutty Professor,1996,64,fresh
123763,"Yo, la peor de todas",1990,-1,-1
81949,Un été inoubliable,1994,-1,-1
42005,"Hol volt, hol nem volt",1987,-1,-1
124306,En compagnie d'Antonin Artaud,1993,-1,-1
183955,Sibak,1994,-1,-1
44535,Somebody to Love,1994,-1,-1
78285,La vieille qui marchait dans la mer,1991,-1,-1
11228,Daylight,1996,27,rotten
10779,The Frighteners,1996,64,fresh
26748,Lone Star,1996,94,certified_fresh
38223,Harriet the Spy,1996,48,rotten
9294,Phenomenon,1996,50,rotten
49963,Walking and Talking,1996,88,fresh
11363,She's the One,1996,61,fresh
1645,A Time to Kill,1996,67,fresh
31546,American Buffalo,1996,74,fresh
77056,Les Rendez-vous de Paris,1995,-1,-1
36344,Alaska,1996,18,rotten
18550,Fled,1996,18,rotten
11511,Kazaam,1996,5,rotten
172198,Bűvös vadász,1994,-1,-1
34170,Larger Than Life,1996,11,rotten
281085,A Boy Called Hate,1996,-1,-1
109478,Power 98,1996,-1,-1
124645,Two Deaths,1995,38,rotten
12606,A Very Brady Sequel,1996,53,rotten
69895,Stefano Quantestorie,1993,-1,-1
35206,La mort en ce jardin,1956,92,fresh
151489,Hedd Wyn,1992,-2,-2
4837,La Collectionneuse,1967,-1,-1
12632,Kaspar Hauser,1993,-1,-1
9098,Echte Kerle,1996,-1,-1
282919,Diebinnen,1996,-1,-1
124614,O Convento,1995,38,rotten
18975,The Adventures of Pinocchio,1996,36,rotten
11962,Joe's Apartment,1996,19,rotten
2925,The First Wives Club,1996,50,rotten
28628,Stonewall,1995,-1,-1
3595,Ransom,1996,75,certified_fresh
9308,High School High,1996,-1,-1
92381,Phat Beach,1996,-2,-2
18555,Foxfire,1996,27,rotten
12123,Chain Reaction,1996,18,rotten
10830,Matilda,1996,90,fresh
3573,Emma,1996,85,certified_fresh
10546,The Crow: City of Angels,1996,12,rotten
18862,House Arrest,1996,10,rotten
31417,Les Yeux sans visage,1960,-1,-1
9431,Bordello of Blood,1996,15,rotten
124619,Lotto Land,1995,-1,-1
297645,The Story of Xinghua,1994,-1,-1
48144,天國逆子,1994,-1,-1
46986,Flirt,1995,-1,-1
144982,The Big Squeeze,1996,43,rotten
47907,The Spitfire Grill,1996,33,rotten
10061,Escape from L.A.,1996,53,rotten
36266,Xích lô,1995,-1,-1
549,Basquiat,1996,68,fresh
10478,Tin Cup,1996,71,fresh
66634,Dingo,1991,-1,-1
116690,楢山節考,1958,-1,-1
213917,Un week-end sur deux,1990,-2,-2
145925,Mille bolle blu,1993,-2,-2
100914,Wuya yu maque,1949,-2,-2
238,The Godfather,1972,98,certified_fresh
159,Der bewegte Mann,1994,-1,-1
11134,警察故事 III：超級警察,1992,-1,-1
88224,Manny & Lo,1996,62,fresh
132641,Tsuma,1953,-2,-2
42758,Small Faces,1996,67,fresh
9303,Bound,1996,89,certified_fresh
23945,Carpool,1996,13,rotten
37820,Death in Brunswick,1990,67,fresh
22479,Kansas City,1996,62,fresh
9054,Gone Fishin',1997,4,rotten
241058,Lover's Knot,1996,-2,-2
11985,愛情萬歲,1994,-1,-1
10232,Schatten der Engel,1976,-1,-1
59569,Killer: A Journal of Murder,1996,-2,-2
410921,Nothing to Lose,1994,-1,-1
38955,超级计划,1993,-1,-1
110513,Girls Town,1996,-1,-1
114089,Bye-Bye,1995,-2,-2
11015,The Relic,1997,36,rotten
9306,The Island of Dr. Moreau,1996,24,rotten
12559,First Kid,1996,20,rotten
58770,The Trigger Effect,1996,75,fresh
124851,Sweet Nothing,1995,-1,-1
3587,Bogus,1996,44,rotten
10723,Bulletproof,1996,8,rotten
56077,Talk of Angels,1998,-2,-2
19004,The Land Before Time III: The Time of the Great Giving,1995,60,fresh
101230,6,1994,-1,-1
253632,Baton Rouge,1988,-2,-2
10987,Halloween: The Curse of Michael Myers,1995,9,rotten
44705,Twelfth Night,1996,-1,-1
20318,Mother Night,1996,63,fresh
43596,Liebelei,1933,-1,-1
79782,Wenecja,2010,-2,-2
26933,Les Roseaux Sauvages,1994,-1,-1
27854,For Whom the Bell Tolls,1943,71,fresh
981,The Philadelphia Story,1940,100,certified_fresh
872,Singin' in the Rain,1952,100,certified_fresh
2769,An American in Paris,1951,96,certified_fresh
13320,Funny Face,1957,87,fresh
164,Breakfast at Tiffany's,1961,88,certified_fresh
426,Vertigo,1958,94,certified_fresh
567,Rear Window,1954,99,certified_fresh
3078,It Happened One Night,1934,98,certified_fresh
13528,Gaslight,1944,87,fresh
28288,The Gay Divorcee,1934,93,fresh
213,North by Northwest,1959,99,certified_fresh
284,The Apartment,1960,93,certified_fresh
239,Some Like It Hot,1959,95,certified_fresh
4808,Charade,1963,94,certified_fresh
289,Casablanca,1942,99,certified_fresh
963,The Maltese Falcon,1941,100,certified_fresh
11113,My Fair Lady,1964,95,certified_fresh
6620,Sabrina,1954,92,fresh
804,Roman Holiday,1953,97,certified_fresh
26531,The Little Princess,1939,88,fresh
909,Meet Me in St. Louis,1944,100,fresh
630,The Wizard of Oz,1939,98,certified_fresh
770,Gone with the Wind,1939,91,certified_fresh
31044,My Favorite Year,1982,96,fresh
599,Sunset Boulevard,1950,99,certified_fresh
15,Citizen Kane,1941,100,certified_fresh
62,2001: A Space Odyssey,1968,92,certified_fresh
121357,Golden Earrings,1947,-2,-2
705,All About Eve,1950,99,certified_fresh
22490,The Women,1939,-1,-1
223,Rebecca,1940,100,certified_fresh
25670,Foreign Correspondent,1940,95,fresh
303,Notorious,1946,98,certified_fresh
4174,Spellbound,1945,85,fresh
8356,An Affair to Remember,1957,65,fresh
381,To Catch a Thief,1955,96,certified_fresh
20758,Father of the Bride,1950,90,fresh
29376,The Band Wagon,1953,100,fresh
1859,Ninotchka,1939,97,fresh
18299,Love in the Afternoon,1957,88,fresh
17281,Gigi,1958,81,fresh
64382,The Reluctant Debutante,1958,50,rotten
10907,The Adventures of Robin Hood,1938,100,certified_fresh
32093,The Mark of Zorro,1940,91,fresh
1939,Laura,1944,100,certified_fresh
22292,The Ghost and Mrs. Muir,1947,100,fresh
3598,Lost Horizon,1937,93,fresh
3080,Top Hat,1935,100,certified_fresh
198,To Be or Not to Be,1942,98,certified_fresh
13562,My Man Godfrey,1936,97,fresh
1712,Giant,1956,-1,-1
220,East of Eden,1955,85,fresh
3529,The Thin Man,1934,98,certified_fresh
3085,His Girl Friday,1940,98,certified_fresh
2897,Around the World in Eighty Days,1956,-1,-1
1585,It's a Wonderful Life,1946,94,certified_fresh
3083,Mr. Smith Goes to Washington,1939,96,certified_fresh
900,Bringing Up Baby,1938,93,certified_fresh
43795,Penny Serenade,1941,94,fresh
85638,The Scarlet Letter,1926,-2,-2
50001,Lady of Burlesque,1943,60,fresh
43905,Of Human Bondage,1934,85,fresh
22688,Angel on My Shoulder,1946,-2,-2
23114,Little Lord Fauntleroy,1936,88,fresh
26378,They Made Me a Criminal,1939,-2,-2
40206,The Inspector General,1949,90,fresh
22356,Angel and the Badman,1947,71,fresh
260,The 39 Steps,1935,96,certified_fresh
43488,A Walk in the Sun,1945,100,fresh
22613,The Outlaw,1943,73,fresh
10331,Night of the Living Dead,1968,97,certified_fresh
488,The African Queen,1951,98,certified_fresh
22733,Beat the Devil,1953,71,fresh
261,Cat on a Hot Tin Roof,1958,97,fresh
57575,The Last Time I Saw Paris,1954,88,fresh
32574,Meet John Doe,1941,91,fresh
22657,Algiers,1938,-2,-2
76464,Something to Sing About,1937,83,fresh
22649,A Farewell to Arms,1932,93,fresh
176841,Moonlight Murder,1936,-2,-2
125587,Nothing Personal,1996,-1,-1
39448,Huang jia shi jie,1985,-1,-1
52855,Dangerous Ground,1997,8,rotten
39940,Picnic,1955,50,rotten
172868,Madagascar Skin,1995,-1,-1
85328,The Pompatus of Love,1996,17,rotten
124632,Small Wonders,1995,-1,-1
11076,Fly Away Home,1996,87,certified_fresh
63945,Bliss,1997,46,rotten
58985,Grace of My Heart,1996,75,fresh
890,Schlafes Bruder,1995,71,fresh
10861,Maximum Risk,1996,31,rotten
1770,Michael Collins,1996,77,certified_fresh
44465,The Rich Man's Wife,1996,13,rotten
2033,Infinity,1996,62,fresh
18203,Big Night,1996,96,certified_fresh
9333,Last Man Standing,1996,37,rotten
47260,Caught,1996,77,fresh
9400,Set It Off,1996,68,fresh
9401,2 Days in the Valley,1996,59,rotten
12241,Curdled,1996,17,rotten
25739,L'associé,1979,-2,-2
161806,Ed's Next Move,1996,80,fresh
11306,Extreme Measures,1996,56,rotten
9625,The Glimmer Man,1996,12,rotten
10680,D3: The Mighty Ducks,1996,20,rotten
6346,The Chamber,1996,12,rotten
18660,The Apple Dumpling Gang,1975,56,rotten
35115,"Davy Crockett, King of the Wild Frontier",1955,100,fresh
14821,Escape to Witch Mountain,1975,76,fresh
14136,The Love Bug,1968,-1,-1
10869,Herbie Rides Again,1974,80,fresh
22660,Old Yeller,1957,100,fresh
19186,The Parent Trap,1961,90,fresh
31102,Pollyanna,1960,86,fresh
6878,Homeward Bound: The Incredible Journey,1993,87,fresh
15944,The Shaggy Dog,1959,68,fresh
18444,Swiss Family Robinson,1960,82,fresh
20723,That Darn Cat!,1965,94,fresh
173,"20,000 Leagues Under the Sea",1954,89,fresh
864,Cool Runnings,1993,76,certified_fresh
24795,Angels in the Outfield,1994,33,rotten
11224,Cinderella,1950,-1,-1
81310,Winnie the Pooh and the Blustery Day,1968,-2,-2
15947,The Three Caballeros,1944,82,fresh
9078,The Sword in the Stone,1963,66,fresh
29682,So Dear to My Heart,1948,-2,-2
8367,Robin Hood: Prince of Thieves,1991,51,rotten
433,Mary Poppins,1964,100,certified_fresh
11360,Dumbo,1941,98,certified_fresh
11114,Pete's Dragon,1977,54,rotten
12335,Bedknobs and Broomsticks,1971,66,fresh
12092,Alice in Wonderland,1951,81,fresh
10948,The Fox and the Hound,1981,70,fresh
11229,Freeway,1996,76,certified_fresh
15121,The Sound of Music,1965,83,certified_fresh
562,Die Hard,1988,94,certified_fresh
10163,The Lawnmower Man,1992,34,rotten
48862,Unhook the Stars,1996,81,fresh
117036,Synthetic Pleasures,1995,-1,-1
47199,The Secret Agent,1996,50,rotten
11159,Secrets & Lies,1996,-1,-1
9591,That Thing You Do!,1996,93,certified_fresh
30500,To Gillian on Her 37th Birthday,1996,14,rotten
41843,Surviving Picasso,1996,32,rotten
55058,Love Is All There Is,1996,-1,-1
10938,Beautiful Thing,1996,91,fresh
11412,The Long Kiss Goodnight,1996,70,fresh
10586,The Ghost and the Darkness,1996,49,rotten
42314,Looking for Richard,1996,81,certified_fresh
27845,Trees Lounge,1996,81,fresh
108365,The Proprietor,1996,-2,-2
23223,Normal Life,1996,70,fresh
49471,Get on the Bus,1996,89,certified_fresh
38153,Shadow Conspiracy,1997,0,rotten
25147,Jude,1996,81,fresh
9716,Everyone Says I Love You,1996,79,certified_fresh
43777,Azúcar amarga,1996,-1,-1
454,Romeo + Juliet,1996,72,fresh
10218,Swingers,1996,87,certified_fresh
819,Sleepers,1996,73,certified_fresh
56830,Johns,1996,-1,-1
11238,Aladdin and the King of Thieves,1996,-1,-1
27256,The Woman in Question,1952,-1,-1
31530,Shall We Dance,1937,89,fresh
66473,A Damsel in Distress,1937,71,fresh
28120,Crossfire,1947,82,fresh
1834,"Murder, My Sweet",1944,94,fresh
26282,Macao,1952,44,rotten
37218,For the Moment,1993,-1,-1
252,Willy Wonka & the Chocolate Factory,1971,90,fresh
116356,La vie sexuelle des Belges 1950-1978,1994,-2,-2
16372,The Innocents,1961,94,certified_fresh
11561,Sleeper,1973,100,fresh
11302,Bananas,1971,82,fresh
623,A Fish Called Wanda,1988,95,certified_fresh
583,Life of Brian,1979,95,certified_fresh
12614,Victor/Victoria,1982,-1,-1
21711,The Candidate,1972,87,fresh
11575,The Great Race,1965,74,fresh
475,Bonnie and Clyde,1967,88,certified_fresh
11331,The Old Man and the Sea,1958,78,fresh
521,Dial M for Murder,1954,89,certified_fresh
21202,Madame Butterfly,1995,-1,-1
88,Dirty Dancing,1987,68,fresh
500,Reservoir Dogs,1992,92,certified_fresh
792,Platoon,1986,88,certified_fresh
8491,Weekend at Bernie's,1989,54,rotten
402,Basic Instinct,1992,53,rotten
10537,The Doors,1991,-1,-1
11386,The Crying Game,1992,94,certified_fresh
9504,Glengarry Glen Ross,1992,95,certified_fresh
15764,Sophie's Choice,1982,78,certified_fresh
601,E.T. the Extra-Terrestrial,1982,98,certified_fresh
67365,The Search for One-eye Jimmy,1994,-1,-1
25842,A Christmas Carol,1938,-1,-1
2119,Days of Thunder,1990,38,rotten
744,Top Gun,1986,54,rotten
136311,American Strays,1996,-2,-2
221,Rebel Without a Cause,1955,94,certified_fresh
702,A Streetcar Named Desire,1951,98,certified_fresh
25750,Children of the Corn IV: The Gathering,1996,-2,-2
17642,The Leopard Son,1996,50,rotten
427043,Charms Zwischenfälle,1996,-1,-1
146341,Bird of Prey,1995,-1,-1
9305,Microcosmos : Le Peuple de l'herbe,1996,-1,-1
37616,Palookaville,1995,64,fresh
11112,The Associate,1996,28,rotten
21612,The Funeral,1996,-1,-1
141210,The Sleepover,2013,-1,-1
102461,La fille seule,1995,-1,-1
36998,Le huitième jour,1996,67,fresh
200383,North Star,1996,-2,-2
116844,Drunks,1997,-1,-1
1630,The People vs. Larry Flynt,1996,88,certified_fresh
26626,Glory Daze,1995,-1,-1
124837,A Perfect Candidate,1996,88,fresh
11816,On Golden Pond,1981,93,fresh
11843,The Return of the Pink Panther,1975,84,fresh
10379,Drop Dead Fred,1991,11,rotten
2756,The Abyss,1989,89,certified_fresh
790,The Fog,1980,74,certified_fresh
1103,Escape from New York,1981,86,certified_fresh
11298,The Howling,1981,69,fresh
4480,Jean de Florette,1986,96,fresh
4481,Manon des Sources,1986,-1,-1
49688,Johnny cien pesos,1993,-1,-1
10765,Private Benjamin,1980,82,fresh
762,Monty Python and the Holy Grail,1975,97,certified_fresh
44497,Hustler White,1996,-2,-2
85588,Dadetown,1995,-1,-1
278621,Everything Relative,1996,25,rotten
99479,Entertaining Angels - The Dorothy Day Story,1996,50,rotten
55049,Trois vies et une seule mort,1996,-1,-1
124829,The Line King: The Al Hirschfeld Story,1996,-2,-2
79306,Snowriders,1996,-1,-1
356054,Curtis's Charm,1995,-1,-1
10548,When We Were Kings,1996,98,certified_fresh
531,The Wrong Trousers,1993,100,fresh
104931,JLG/JLG - autoportrait de décembre,1995,-1,-1
4483,Le Retour de Martin Guerre,1982,100,fresh
18919,Faust,1994,73,fresh
31556,He Walked by Night,1948,86,fresh
26167,Raw Deal,1948,100,fresh
26174,T-Men,1947,100,fresh
61461,I bambini ci guardano,1944,-2,-2
117500,La symphonie pastorale,1946,-2,-2
218713,Here Comes Cookie,1935,-2,-2
217802,Love In Bloom,1935,-2,-2
127973,Six of a Kind,1934,-2,-2
659,Die Blechtrommel,1979,-1,-1
30892,The Ruling Class,1972,83,fresh
86369,Mina Tannenbaum,1994,-2,-2
8074,Deux ou trois choses que je sais d'elle,1967,-1,-1
124676,The Bloody Child,1996,-2,-2
38554,Dear God,1996,12,rotten
49763,Bad Moon,1996,33,rotten
41326,American Dream,1990,-1,-1
36555,Best of the Best 3: No Turning Back,1995,-2,-2
10608,Bob Roberts,1992,95,certified_fresh
11216,Nuovo Cinema Paradiso,1988,90,certified_fresh
7452,"The Cook, the Thief, His Wife & Her Lover",1989,85,certified_fresh
64567,Grosse fatigue,1994,-1,-1
892,Delicatessen,1991,-1,-1
1600,La double vie de Véronique,1991,82,fresh
26561,Enchanted April,1991,-1,-1
975,Paths of Glory,1957,95,certified_fresh
18129,The Grifters,1990,91,certified_fresh
54405,Hear My Song,1991,90,fresh
150823,The Shooter,1997,-1,-1
409,The English Patient,1996,85,certified_fresh
38251,Mediterraneo,1991,79,fresh
10161,My Left Foot: The Story of Christy Brown,1989,-1,-1
1412,"Sex, Lies, and Videotape",1989,96,certified_fresh
41768,Passion Fish,1992,100,fresh
10409,Strictly Ballroom,1992,93,certified_fresh
14285,The Thin Blue Line,1988,100,fresh
2469,¡Átame!,1989,-1,-1
10174,Madonna: Truth or Dare,1991,87,fresh
31225,Paris is Burning,1990,-1,-1
510,One Flew Over the Cuckoo's Nest,1975,94,certified_fresh
11455,Up in Smoke,1978,47,rotten
1891,The Empire Strikes Back,1980,94,certified_fresh
2493,The Princess Bride,1987,97,certified_fresh
85,Raiders of the Lost Ark,1981,95,certified_fresh
68,Brazil,1985,98,certified_fresh
679,Aliens,1986,-1,-1
429,"Il buono, il brutto, il cattivo",1966,-1,-1
13446,Withnail & I,1987,94,fresh
389,12 Angry Men,1957,100,certified_fresh
947,Lawrence of Arabia,1962,98,certified_fresh
185,A Clockwork Orange,1971,88,certified_fresh
595,To Kill a Mockingbird,1962,92,certified_fresh
28,Apocalypse Now,1979,98,certified_fresh
335,C'era una volta il West,1968,-1,-1
1892,Return of the Jedi,1983,82,certified_fresh
144,Der Himmel über Berlin,1987,98,certified_fresh
1092,The Third Man,1949,99,certified_fresh
769,GoodFellas,1990,96,certified_fresh
348,Alien,1979,-1,-1
766,Army of Darkness,1992,-1,-1
175,Le Grand Bleu,1988,-1,-1
11645,乱,1985,-1,-1
10835,喋血雙雄,1989,-1,-1
539,Psycho,1960,-1,-1
525,The Blues Brothers,1980,84,certified_fresh
240,The Godfather: Part II,1974,98,certified_fresh
600,Full Metal Jacket,1987,92,certified_fresh
530,A Grand Day Out,1990,-1,-1
10705,Henry V,1989,100,certified_fresh
279,Amadeus,1984,93,certified_fresh
3109,The Quiet Man,1952,91,certified_fresh
311,Once Upon a Time in America,1984,87,certified_fresh
1578,Raging Bull,1980,93,certified_fresh
703,Annie Hall,1977,98,certified_fresh
9549,The Right Stuff,1983,96,certified_fresh
1398,Сталкер,1979,-1,-1
387,Das Boot,1981,98,certified_fresh
9277,The Sting,1973,94,certified_fresh
343,Harold and Maude,1971,85,certified_fresh
